Id,OpportunityId,CreatedById,CreatedDate,Field,OldValue,NewValue
0172e00000i3q4cAAA,0062e000002JZ5PAAW,0052e000000VJC8AAO,19/02/2020 4:18,StageName,Identifying,Developing
0172e00000i5jFpAAI,0062e000002HGh5AAG,0052e000000VJBXAA4,19/02/2020 10:07,StageName,Developing,Closed Lost
0172e00000i90IDAAY,0062e000002HHDwAAO,0052e000000VJI7AAO,19/02/2020 21:26,StageName,Closing,Closed Won
0172e00000i9MguAAE,0062e000002HHFMAA4,0052e000000XHmOAAW,19/02/2020 21:49,StageName,Developing,Closed Lost
0172e00000iBRasAAG,0062e000002MaqJAAS,0052e000000VJDvAAO,20/02/2020 1:32,StageName,Identifying,Closed Lost
0172e00000iBWtFAAW,0062e000002HHIsAAO,0052e000000VJEBAA4,20/02/2020 1:41,StageName,Proposing,Closed Lost
0172e00000iBYJFAA4,0062e000002MAkhAAG,0052e000000VJEBAA4,20/02/2020 1:44,StageName,Identifying,Developing
0172e00000iCcJ8AAK,0062e000002LAPKAA4,0052e000000VJBUAA4,20/02/2020 3:51,StageName,Identifying,Closed Lost
0172e00000iCEtLAAW,0062e000002MVppAAG,0052e000000VJGwAAO,20/02/2020 3:06,StageName,Developing,Proposing
0172e00000iCkwwAAC,0062e000002MYOSAA4,0052e000000VJDuAAO,20/02/2020 4:03,StageName,Developing,Proposing
0172e00000iCkwZAAS,0062e000002MYOSAA4,0052e000000VJDuAAO,20/02/2020 4:03,StageName,Identifying,Developing
0172e00000iCNmnAAG,0062e000002M7lEAAS,0052e000000VJI7AAO,20/02/2020 3:22,StageName,Identifying,Proposing
0172e00000iCQ5jAAG,0062e000002JbSkAAK,0052e000000VJIEAA4,20/02/2020 3:25,StageName,Identifying,Closed Lost
0172e00000iCQAGAA4,0062e000002HGTiAAO,0052e000000VJDuAAO,20/02/2020 3:25,StageName,Identifying,Developing
0172e00000iCSnJAAW,0062e000002MW80AAG,0052e000000VJIEAA4,20/02/2020 3:31,StageName,Identifying,Closed Lost
0172e00000iCTNnAAO,0062e000002HGrMAAW,0052e000000VJDAAA4,20/02/2020 3:32,StageName,Execute Contract,Closed Won
0172e00000iCUqoAAG,0062e000002HG6DAAW,0052e000000VJDAAA4,20/02/2020 3:35,StageName,Identifying,Closed Lost
0172e00000iCVMbAAO,0062e000002HGrvAAG,0052e000000VJDAAA4,20/02/2020 3:36,StageName,Identifying,Closed Lost
0172e00000iDEMBAA4,0062e000002HGf9AAG,0052e000000VtU9AAK,20/02/2020 4:49,StageName,Closing,Closed Won
0172e00000iDfcRAAS,0062e000002HG64AAG,0052e000000VJDAAA4,20/02/2020 5:36,StageName,Identifying,Closing
0172e00000iDfkIAAS,0062e000002HG64AAG,0052e000000VJDAAA4,20/02/2020 5:36,StageName,Closing,Closed Won
0172e00000iDgdZAAS,0062e000002HG63AAG,0052e000000VJDAAA4,20/02/2020 5:39,StageName,Closing,Closed Won
0172e00000iDgPCAA0,0062e000002HG63AAG,0052e000000VJDAAA4,20/02/2020 5:38,StageName,Identifying,Closing
0172e00000iDiaJAAS,0062e000002HGr0AAG,0052e000000VJDAAA4,20/02/2020 5:43,StageName,Developing,Closing
0172e00000iDimwAAC,0062e000002HGr0AAG,0052e000000VJDAAA4,20/02/2020 5:43,StageName,Closing,Closed Won
0172e00000iDMjrAAG,0062e000002HG4JAAW,0052e000000VJDuAAO,20/02/2020 5:03,StageName,Identifying,Proposing
0172e00000iDNOeAAO,0062e000002HGOhAAO,0052e000000VJDuAAO,20/02/2020 5:04,StageName,Identifying,Closed Lost
0172e00000iDOa7AAG,0062e000002HH42AAG,0052e000000VJDuAAO,20/02/2020 5:06,StageName,Developing,Closed Lost
0172e00000iE12hAAC,0062e000002LhaRAAS,0052e000000VJBUAA4,20/02/2020 6:23,StageName,Identifying,Closed Lost
0172e00000iEuvCAAS,0062e000002MfgEAAS,0052e000000VJEZAA4,20/02/2020 11:39,StageName,Identifying,Developing
0172e00000iEuxDAAS,0062e000002MfgEAAS,0052e000000VJEZAA4,20/02/2020 11:39,StageName,Developing,Proposing
0172e00000iEvL4AAK,0062e000002MfgdAAC,0052e000000VJEZAA4,20/02/2020 11:47,StageName,Developing,Proposing
0172e00000iEvOaAAK,0062e000002MfgdAAC,0052e000000VJEZAA4,20/02/2020 11:46,StageName,Identifying,Developing
0172e00000iglH0AAI,0062e000002MWH9AAO,0052e000000VJI3AAO,24/02/2020 2:00,StageName,Negotiation / Propose,Triage / Develop Opportunity
0172e00000igqvRAAQ,0062e000002LcsNAAS,0052e000000VJCsAAO,24/02/2020 2:09,StageName,Proposing,Closing
0172e00000ihgdeAAA,0062e000002M4ZmAAK,0052e000000VJETAA4,24/02/2020 3:44,StageName,Identifying,Developing
0172e00000ihJk7AAE,0062e000002MiZBAA0,0052e000000VJGwAAO,24/02/2020 3:03,StageName,Identifying,Proposing
0172e00000iI8s0AAC,0062e000002HFvnAAG,0052e000000VJC8AAO,20/02/2020 22:07,StageName,Identifying,Closed Lost
0172e00000iIA1PAAW,0062e000002HFvtAAG,0052e000000VJC8AAO,20/02/2020 22:10,StageName,Identifying,Closed Lost
0172e00000iik3EAAQ,0062e000002HH75AAG,0052e000000VJI3AAO,24/02/2020 5:14,StageName,Closing,Proposing
0172e00000iImfxAAC,0062e000002HHKGAA4,0052e000000VJHmAAO,20/02/2020 23:08,StageName,Closing,Closed Lost
0172e00000iInM1AAK,0062e000002HHK8AAO,0052e000000VJHmAAO,20/02/2020 23:09,StageName,Closing,Closed Lost
0172e00000iInvGAAS,0062e000002HHJxAAO,0052e000000VJHmAAO,20/02/2020 23:10,StageName,Developing,Closed Lost
0172e00000iIqmAAAS,0062e000002HGQiAAO,0052e000000XQsVAAW,20/02/2020 23:14,StageName,Identifying,Developing
0172e00000iIX4dAAG,0062e000002JQUJAA4,0052e000000VtU9AAK,20/02/2020 22:44,StageName,Developing,Proposing
0172e00000iIzS7AAK,0062e000002HHB6AAO,0052e000000XHlzAAG,20/02/2020 23:29,StageName,Proposing,Closed Lost
0172e00000iJ6EWAA0,0062e000002JP48AAG,0052e000000VJC8AAO,20/02/2020 23:40,StageName,Identifying,Developing
0172e00000iJ7h0AAC,0062e000002HG3UAAW,0052e000000VJC8AAO,20/02/2020 23:42,StageName,Identifying,Developing
0172e00000iJ8ZqAAK,0062e000002LTBQAA4,0052e000000XQsVAAW,20/02/2020 23:44,StageName,Identifying,Developing
0172e00000iJ9tVAAS,0062e000002LTFDAA4,0052e000000XQsVAAW,20/02/2020 23:46,StageName,Identifying,Developing
0172e00000iJAg6AAG,0062e000002HGQlAAO,0052e000000XQsVAAW,20/02/2020 23:48,StageName,Identifying,Developing
0172e00000iJBZaAAO,0062e000002LehRAAS,0052e000000XQsVAAW,20/02/2020 23:49,StageName,Identifying,Developing
0172e00000iJC75AAG,0062e000002LekfAAC,0052e000000XQsVAAW,20/02/2020 23:51,StageName,Identifying,Developing
0172e00000iJCtSAAW,0062e000002JUzBAAW,0052e000000XQsVAAW,20/02/2020 23:51,StageName,Developing,Identifying
0172e00000iJkamAAC,0062e000002Lyp7AAC,0052e000000V0ltAAC,21/02/2020 0:36,StageName,Closing,Closed Lost
0172e00000iJkIwAAK,0062e000002Lyp7AAC,0052e000000V0ltAAC,21/02/2020 0:35,StageName,Closed Lost,Closing
0172e00000iLgQTAA0,0062e000002HGo2AAG,0052e000000VJCIAA4,21/02/2020 3:09,StageName,Identifying,Proposing
0172e00000iLhsNAAS,0062e000002LXsaAAG,0052e000000VJCIAA4,21/02/2020 3:12,StageName,Developing,Proposing
0172e00000iLNBCAA4,0062e000002MVKXAA4,0052e000000VJCIAA4,21/02/2020 2:39,StageName,Identifying,Developing
0172e00000iLPUAAA4,0062e000002IGb7AAG,0052e000000VJCIAA4,21/02/2020 2:42,StageName,Identifying,Application
0172e00000iLUG1AAO,0062e000002MiDxAAK,0052e000000VJCIAA4,21/02/2020 2:51,StageName,Identifying,Developing
0172e00000iLWMwAAO,0062e000002MiFNAA0,0052e000000VJCIAA4,21/02/2020 2:55,StageName,Identifying,Developing
0172e00000iM5jtAAC,0062e000002M7hlAAC,0052e000000VJI7AAO,21/02/2020 3:45,StageName,Developing,Proposing
0172e00000iNPtkAAG,0062e000002MgqMAAS,0052e000000VJCIAA4,21/02/2020 5:54,StageName,Identifying,Developing
0172e00000iocQcAAI,0062e000002LcOKAA0,0052e000000VJBdAAO,24/02/2020 22:24,StageName,Proposing,Closing
0172e00000ioqP8AAI,0062e000002HRrVAAW,0052e000000V0ltAAC,24/02/2020 22:45,StageName,Closed Lost,Closing
0172e00000isvMKAAY,0062e000002MiICAA0,0052e000000VJCIAA4,25/02/2020 6:12,StageName,Developing,Proposing
0172e00000isvQhAAI,0062e000002MiFNAA0,0052e000000VJCIAA4,25/02/2020 6:13,StageName,Developing,Proposing
0172e00000iw4qfAAA,0062e000002HH6XAAW,0052e000000XHlzAAG,25/02/2020 21:00,StageName,Identifying,Closed Lost
0172e00000iw4RTAAY,0062e000002HH6VAAW,0052e000000XHlzAAG,25/02/2020 20:59,StageName,Developing,Closed Lost
0172e00000iw4RVAAY,0062e000002HGUQAA4,0052e000000XHlzAAG,25/02/2020 20:59,StageName,Identifying,Closed Lost
0172e00000iw7dBAAQ,0062e000002HGPtAAO,0052e000000XHlzAAG,25/02/2020 21:08,StageName,Identifying,Closed Lost
0172e00000iw7L2AAI,0062e000002HGKPAA4,0052e000000XHlzAAG,25/02/2020 21:07,StageName,Identifying,Developing
0172e00000iw87HAAQ,0062e000002HHBFAA4,0052e000000XHlzAAG,25/02/2020 21:10,StageName,Developing,Identifying
0172e00000iw8A1AAI,0062e000002HHBRAA4,0052e000000XHlzAAG,25/02/2020 21:11,StageName,Developing,Identifying
0172e00000iw8p5AAA,0062e000002HGUIAA4,0052e000000XHlzAAG,25/02/2020 21:13,StageName,Identifying,Closed Lost
0172e00000iwVyvAAE,0062e000002HGKAAA4,0052e000000XHlzAAG,25/02/2020 21:39,StageName,Identifying,Closed Lost
0172e00000ixAHiAAM,0062e000002JQUJAA4,0052e000000VJGwAAO,25/02/2020 23:09,StageName,Proposing,Developing
0172e00000iXBm0AAG,0062e000002MljJAAS,0052e000000VJEZAA4,23/02/2020 4:04,StageName,Identifying,Developing
0172e00000iXC5LAAW,0062e000002MljJAAS,0052e000000VJEZAA4,23/02/2020 4:05,StageName,Developing,Proposing
0172e00000ixgaEAAQ,0062e000002HGNdAAO,0052e000000VtU9AAK,26/02/2020 0:06,StageName,Developing,Identifying
0172e00000iy0VfAAI,0062e000002LXcmAAG,0052e000000VJIEAA4,26/02/2020 0:33,StageName,Identifying,Closed Lost
0172e00000iysEaAAI,0062e000002HGHfAAO,0052e000000VJHWAA4,26/02/2020 1:38,StageName,Identifying,Closed Lost
0172e00000iysOaAAI,0062e000002HHA8AAO,0052e000000VJHWAA4,26/02/2020 1:38,StageName,Application,Closed Lost
0172e00000iyt9JAAQ,0062e000002HHNZAA4,0052e000000VJHWAA4,26/02/2020 1:40,StageName,Application,Closed Lost
0172e00000iytlOAAQ,0062e000002HHNbAAO,0052e000000VJHWAA4,26/02/2020 1:41,StageName,Application,Closed Lost
0172e00000iytSMAAY,0062e000002HHNfAAO,0052e000000VJHWAA4,26/02/2020 1:40,StageName,Developing,Closed Lost
0172e00000izGFBAA2,0062e000002HGHkAAO,0052e000000VJHWAA4,26/02/2020 2:26,StageName,Identifying,Closed Lost
0172e00000izh0gAAA,0062e000002HH6BAAW,0052e000000VJDvAAO,26/02/2020 3:22,StageName,Proposing,Closing
0172e00000izhuGAAQ,0062e000002LSKTAA4,0052e000000VJIEAA4,26/02/2020 3:24,StageName,Identifying,Closed Lost
0172e00000izhX8AAI,0062e000002LSJkAAO,0052e000000VJIEAA4,26/02/2020 3:24,StageName,Identifying,Closed Lost
0172e00000iziDUAAY,0062e000002KYLoAAO,0052e000000VJIEAA4,26/02/2020 3:25,StageName,Identifying,Closed Lost
0172e00000izjl9AAA,0062e000002MDHkAAO,0052e000000VJDvAAO,26/02/2020 3:29,StageName,Identifying,Proposing
0172e00000izjS5AAI,0062e000002HH67AAG,0052e000000VJDvAAO,26/02/2020 3:28,StageName,Developing,Proposing
0172e00000izkcOAAQ,0062e000002MaTrAAK,0052e000000VJDvAAO,26/02/2020 3:31,StageName,Identifying,Proposing
0172e00000j0p1tAAA,0062e000002MxnvAAC,0052e000000VtU9AAK,26/02/2020 5:32,StageName,Identifying,Awaiting Results
0172e00000j6DmxAAE,0062e000002MzkXAAS,0052e000000VJGwAAO,26/02/2020 23:22,StageName,Identifying,Developing
0172e00000j6H4AAAU,0062e000002MzkXAAS,0052e000000VJGwAAO,26/02/2020 23:29,StageName,Developing,Proposing
0172e00000j77fnAAA,0062e000002HGCFAA4,0052e000000VJIHAA4,27/02/2020 0:53,StageName,Identifying,Closed Lost
0172e00000j782kAAA,0062e000002HvWMAA0,0052e000000VJIHAA4,27/02/2020 0:55,StageName,Identifying,Closed Lost
0172e00000j7BwyAAE,0062e000002HGIvAAO,0052e000000VJI7AAO,27/02/2020 1:00,StageName,Identifying,Closed Lost
0172e00000j7CKLAA2,0062e000002HGBeAAO,0052e000000VJIHAA4,27/02/2020 1:01,StageName,Identifying,Closed Lost
0172e00000j7LeSAAU,0062e000002HHREAA4,0052e000000VJIHAA4,27/02/2020 1:15,StageName,Closing,Closed Won
0172e00000j7WRsAAM,0062e000002MU2TAAW,0052e000000VJGwAAO,27/02/2020 1:32,StageName,Proposing,Closed Won
0172e00000j7YulAAE,0062e000002IpsJAAS,0052e000000VJIHAA4,27/02/2020 1:37,StageName,Identifying,Closed Lost
0172e00000j98rSAAQ,0062e000002HHFVAA4,0052e000000XHmOAAW,27/02/2020 4:45,StageName,Closing,Closed Won
0172e00000j9gkWAAQ,0062e000002M9nzAAC,0052e000000VJGtAAO,27/02/2020 5:49,StageName,Application,Awaiting Results
0172e00000j9oOKAAY,0062e000002HG3wAAG,0052e000000VJCIAA4,27/02/2020 6:05,StageName,Identifying,Developing
0172e00000j9Q76AAE,0062e000002LCerAAG,0052e000000VJGtAAO,27/02/2020 5:16,StageName,Proposing,Closing
0172e00000j9qTHAAY,0062e000002KKa7AAG,0052e000000VJCIAA4,27/02/2020 6:09,StageName,Identifying,Closing
0172e00000j9QxQAAU,0062e000002KcSIAA0,0052e000000VJGtAAO,27/02/2020 5:18,StageName,Pre-submission,Closed
0172e00000ja66NAAQ,0062e000002HgyYAAS,0052e000000VJI7AAO,2/03/2020 22:00,StageName,Proposing,Closed Won
0172e00000ja6eSAAQ,0062e000002LCerAAG,0052e000000VJGtAAO,2/03/2020 22:01,StageName,Closing,Closed Won
0172e00000ja8Q3AAI,0062e000002MonLAAS,0052e000000VJI7AAO,2/03/2020 22:07,StageName,Identifying,Proposing
0172e00000jaaMYAAY,0062e000002NG6MAAW,0052e000000VJGtAAO,2/03/2020 22:56,StageName,Application,Awaiting Results
0172e00000jaas1AAA,0062e000002NG62AAG,0052e000000VJGtAAO,2/03/2020 22:56,StageName,Application,Awaiting Results
0172e00000jaoNeAAI,0062e000002Mok2AAC,0052e000000VJIEAA4,2/03/2020 23:15,StageName,Identifying,Awaiting Results
0172e00000jarPaAAI,0062e000002HH1eAAG,0052e000000VJE4AAO,2/03/2020 23:20,StageName,Closing,Proposing
0172e00000jasn3AAA,0062e000002HGu3AAG,0052e000000VJCzAAO,2/03/2020 23:22,StageName,Proposing,Closing
0172e00000jatr5AAA,0062e000002HGqFAAW,0052e000000VJCzAAO,2/03/2020 23:24,StageName,Proposing,Closing
0172e00000jaVc6AAE,0062e000002N1r5AAC,0052e000000VJGtAAO,2/03/2020 22:47,StageName,Submitting,Pre-submission
0172e00000jaxn0AAA,0062e000002MxnvAAC,0052e000000VJDEAA4,2/03/2020 23:29,StageName,Awaiting Results,Closed Lost
0172e00000jaYqaAAE,0062e000002NG6MAAW,0052e000000VJGtAAO,2/03/2020 22:55,StageName,Identifying,Application
0172e00000jaZQBAA2,0062e000002NG62AAG,0052e000000VJGtAAO,2/03/2020 22:56,StageName,Identifying,Application
0172e00000jazQKAAY,0062e000002JQUJAA4,0052e000000VJDEAA4,2/03/2020 23:32,StageName,Developing,Proposing
0172e00000jB34oAAC,0062e000002KP25AAG,0052e000000VJEBAA4,27/02/2020 11:26,StageName,Developing,Proposing
0172e00000jbO07AAE,0062e000002NGUCAA4,0052e000000VJGtAAO,3/03/2020 0:09,StageName,Application,Awaiting Results
0172e00000jbOC4AAM,0062e000002NGUCAA4,0052e000000VJGtAAO,3/03/2020 0:08,StageName,Identifying,Application
0172e00000jcOblAAE,0062e000002MaTrAAK,0052e000000VJDvAAO,3/03/2020 1:19,StageName,Closing,Proposing
0172e00000jcPMZAA2,0062e000002MDHkAAO,0052e000000VJDvAAO,3/03/2020 1:20,StageName,Closing,Proposing
0172e00000jCux9AAC,0062e000002HlQaAAK,0052e000000VJEFAA4,27/02/2020 20:52,StageName,Identifying,Closed Lost
0172e00000jcVpXAAU,0062e000002IsMmAAK,0052e000000VJDvAAO,3/03/2020 1:30,StageName,Closing,Proposing
0172e00000jCvwwAAC,0062e000002MFEKAA4,0052e000000VJEFAA4,27/02/2020 20:55,StageName,Developing,Proposing
0172e00000jCw2jAAC,0062e000002KsbXAAS,0052e000000VJEFAA4,27/02/2020 20:54,StageName,Identifying,Closing
0172e00000jCwc7AAC,0062e000002MF5rAAG,0052e000000VJEFAA4,27/02/2020 20:56,StageName,Proposing,Closed Won
0172e00000jCwgHAAS,0062e000002MF6QAAW,0052e000000VJEFAA4,27/02/2020 20:57,StageName,Proposing,Closing
0172e00000jCwOaAAK,0062e000002MF4eAAG,0052e000000VJEFAA4,27/02/2020 20:56,StageName,Proposing,Closed Won
0172e00000jcX1mAAE,0062e000002HH9QAAW,0052e000000VJCsAAO,3/03/2020 1:31,StageName,Closing,Closed Lost
0172e00000jCxmRAAS,0062e000002MFAXAA4,0052e000000VJEFAA4,27/02/2020 21:01,StageName,Closing,Closed Won
0172e00000jcxzuAAA,0062e000002HHAFAA4,0052e000000VJHWAA4,3/03/2020 2:17,StageName,Application,Closed Lost
0172e00000jCysuAAC,0062e000002HHCfAAO,0052e000000VJEFAA4,27/02/2020 21:03,StageName,Closing,Closed Won
0172e00000jCzorAAC,0062e000002J0srAAC,0052e000000VJEFAA4,27/02/2020 21:08,StageName,Identifying,Closed Lost
0172e00000jCzT2AAK,0062e000002HFyRAAW,0052e000000VJEFAA4,27/02/2020 21:06,StageName,Identifying,Closed Lost
0172e00000jCzzeAAC,0062e000002IsMmAAK,0052e000000VJEFAA4,27/02/2020 21:09,StageName,Proposing,Closing
0172e00000jDbthAAC,0062e000002MYYXAA4,0052e000000VJCsAAO,27/02/2020 22:03,StageName,Application,Awaiting Results
0172e00000jdCkJAAU,0062e000002HGp5AAG,0052e000000VJCsAAO,3/03/2020 2:43,StageName,Awaiting Results,Execute Contract
0172e00000jdUTKAA2,0062e000002HH9RAAW,0052e000000VJGpAAO,3/03/2020 3:15,StageName,Closing,Closed Won
0172e00000jdYIgAAM,0062e000002HH9WAAW,0052e000000VJGpAAO,3/03/2020 3:24,StageName,Awaiting Results,Proposing
0172e00000jdYsbAAE,0062e000002HGHSAA4,0052e000000VJHWAA4,3/03/2020 3:25,StageName,Identifying,Closed Lost
0172e00000jdZjuAAE,0062e000002NHjmAAG,0052e000000VJB4AAO,3/03/2020 3:27,StageName,Identifying,Developing
0172e00000jdZnPAAU,0062e000002NHjmAAG,0052e000000VJB4AAO,3/03/2020 3:27,StageName,Developing,Proposing
0172e00000jE1VMAA0,0062e000002LoV7AAK,0052e000000VJEFAA4,27/02/2020 22:54,StageName,Identifying,Closed Lost
0172e00000jE2unAAC,0062e000002JZp8AAG,0052e000000VJEFAA4,27/02/2020 22:57,StageName,Identifying,Proposing
0172e00000jEemqAAC,0062e000002HGDeAAO,0052e000000VJDbAAO,28/02/2020 0:03,StageName,Identifying,Closed Lost
0172e00000jeICVAA2,0062e000002HG3UAAW,0052e000000VJC8AAO,3/03/2020 4:45,StageName,Developing,Submitting
0172e00000jEKQVAA4,0062e000002HHB1AAO,0052e000000VJDbAAO,27/02/2020 23:25,StageName,Awaiting Results,Closed Lost
0172e00000jELdQAAW,0062e000002HHB9AAO,0052e000000VJDbAAO,27/02/2020 23:27,StageName,Awaiting Results,Closed Lost
0172e00000jEPLrAAO,0062e000002HHB8AAO,0052e000000VJDbAAO,27/02/2020 23:34,StageName,Awaiting Results,Closed Won
0172e00000jEX0lAAG,0062e000002LRbdAAG,0052e000000VJDbAAO,27/02/2020 23:49,StageName,Closing,Closed Won
0172e00000jEZsWAAW,0062e000002HG0YAAW,0052e000000VJDbAAO,27/02/2020 23:54,StageName,Identifying,Closed Lost
0172e00000jFA0XAAW,0062e000002KP25AAG,0052e000000VJEBAA4,28/02/2020 0:54,StageName,Proposing,Closing
0172e00000jFnL4AAK,0062e000002KP25AAG,0052e000000VJEBAA4,28/02/2020 2:19,StageName,Closing,Proposing
0172e00000jfxDlAAI,0062e000002MnXGAA0,0052e000000VJDvAAO,3/03/2020 5:33,StageName,Identifying,Closed Lost
0172e00000jG2wBAAS,0062e000002JldPAAS,0052e000000VJIEAA4,28/02/2020 2:56,StageName,Identifying,Closed Lost
0172e00000jG3dCAAS,0062e000002LC6GAAW,0052e000000VJIEAA4,28/02/2020 2:57,StageName,Identifying,Closed Lost
0172e00000jG3rgAAC,0062e000002M5yVAAS,0052e000000VJIEAA4,28/02/2020 2:58,StageName,Identifying,Closed Lost
0172e00000jG3SLAA0,0062e000002KtsbAAC,0052e000000VJIEAA4,28/02/2020 2:56,StageName,Identifying,Closed Lost
0172e00000jgbqGAAQ,0062e000002NIucAAG,0052e000000VJGtAAO,3/03/2020 5:44,StageName,Application,Awaiting Results
0172e00000jgbWSAAY,0062e000002NIucAAG,0052e000000VJGtAAO,3/03/2020 5:44,StageName,Identifying,Application
0172e00000jGeauAAC,0062e000002HH4rAAG,0052e000000VJEDAA4,28/02/2020 4:11,StageName,Identifying,Closed Won
0172e00000jGegfAAC,0062e000002HGeXAAW,0052e000000VJDEAA4,28/02/2020 4:11,StageName,Closing,Closed Won
0172e00000jGhAAAA0,0062e000002HH52AAG,0052e000000VJEDAA4,28/02/2020 4:15,StageName,Identifying,Closed Won
0172e00000jGHAsAAO,0062e000002HGAPAA4,0052e000000VJIEAA4,28/02/2020 3:24,StageName,Identifying,Closed Lost
0172e00000jGHe8AAG,0062e000002HGATAA4,0052e000000VJIEAA4,28/02/2020 3:25,StageName,Identifying,Closed Lost
0172e00000jGjw4AAC,0062e000002M5hoAAC,0052e000000VJEDAA4,28/02/2020 4:18,StageName,Closing,Closed Won
0172e00000jGK2XAAW,0062e000002HGI6AAO,0052e000000VJIEAA4,28/02/2020 3:31,StageName,Identifying,Closed Lost
0172e00000jGmViAAK,0062e000002M5jpAAC,0052e000000VJEDAA4,28/02/2020 4:20,StageName,Closing,Closed Won
0172e00000jGObcAAG,0062e000002KcSIAA0,0052e000000V0ltAAC,28/02/2020 3:40,StageName,Closed,Post Award
0172e00000jGVVNAA4,0062e000002HHEkAAO,0052e000000VJEDAA4,28/02/2020 3:54,StageName,Closing,Closed Won
0172e00000jGWh8AAG,0062e000002HHEjAAO,0052e000000VJEDAA4,28/02/2020 3:55,StageName,Closing,Closed Won
0172e00000jGx8GAAS,0062e000002MzkXAAS,0052e000000VJGwAAO,28/02/2020 4:38,StageName,Proposing,Closing
0172e00000jGXf4AAG,0062e000002HH50AAG,0052e000000VJEDAA4,28/02/2020 3:59,StageName,Closing,Closed Lost
0172e00000jHLwJAAW,0062e000002Jm6lAAC,0052e000000VJIEAA4,28/02/2020 5:34,StageName,Identifying,Closed Lost
0172e00000jhm0IAAQ,0062e000002HHFeAAO,0052e000000V0ltAAC,3/03/2020 6:04,StageName,Closed Lost,Closing
0172e00000ji1AZAAY,0062e000002HGJLAA4,0052e000000VJGpAAO,3/03/2020 6:08,StageName,Identifying,Closed Lost
0172e00000ji7DvAAI,0062e000002HH6gAAG,0052e000000VJGpAAO,3/03/2020 6:09,StageName,Developing,Identifying
0172e00000jiBWXAA2,0062e000002HH6gAAG,0052e000000VJGpAAO,3/03/2020 6:10,StageName,Identifying,Closed Lost
0172e00000jjlSkAAI,0062e000002NJCZAA4,0052e000000VJDEAA4,3/03/2020 6:38,StageName,Identifying,Developing
0172e00000jkaHYAAY,0062e000002HHEJAA4,0052e000000VJEBAA4,3/03/2020 7:30,StageName,Proposing,Identifying
0172e00000jKrChAAK,0062e000002N86gAAC,0052e000000VJE4AAO,29/02/2020 1:46,StageName,Identifying,Developing
0172e00000jKrEOAA0,0062e000002N86gAAC,0052e000000VJE4AAO,29/02/2020 1:46,StageName,Developing,Proposing
0172e00000jlKWnAAM,0062e000002HGjEAAW,0052e000000VJCIAA4,3/03/2020 7:45,StageName,Developing,Identifying
0172e00000jlr3lAAA,0062e000002HGjEAAW,0052e000000VJCIAA4,3/03/2020 7:46,StageName,Identifying,Proposing
0172e00000jluPzAAI,0062e000002HgoOAAS,0052e000000VJCIAA4,3/03/2020 7:47,StageName,Developing,Closed Lost
0172e00000jQLVEAA4,0062e000002HG0IAAW,0052e000000VJDbAAO,1/03/2020 19:08,StageName,Identifying,Closed Lost
0172e00000jSllTAAS,0062e000002HHQQAA4,0052e000000VJDFAA4,2/03/2020 0:36,StageName,Closing,Closed Won
0172e00000jSoe2AAC,0062e000002KcbtAAC,0052e000000VJDFAA4,2/03/2020 0:40,StageName,Closing,Closed Won
0172e00000jSpgmAAC,0062e000002LY4qAAG,0052e000000VJDFAA4,2/03/2020 0:42,StageName,Developing,Closing
0172e00000jSpkAAAS,0062e000002IAc9AAG,0052e000000VJB4AAO,2/03/2020 0:42,StageName,Identifying,Closed Lost
0172e00000jTobEAAS,0062e000002NCl5AAG,0052e000000VJB4AAO,2/03/2020 2:25,StageName,Identifying,Developing
0172e00000jTXPCAA4,0062e000002MsxOAAS,0052e000000VJCIAA4,2/03/2020 1:54,StageName,Identifying,Developing
0172e00000jTy98AAC,0062e000002NCl5AAG,0052e000000VJB4AAO,2/03/2020 2:40,StageName,Developing,Proposing
0172e00000jUElNAAW,0062e000002MaTrAAK,0052e000000VJDvAAO,2/03/2020 3:07,StageName,Proposing,Closing
0172e00000jUFCcAAO,0062e000002MDHkAAO,0052e000000VJDvAAO,2/03/2020 3:08,StageName,Proposing,Closing
0172e00000jV3DyAAK,0062e000002MxiqAAC,0052e000000VJIEAA4,2/03/2020 4:26,StageName,Identifying,Closed Lost
0172e00000jVGo8AAG,0062e000002NDbJAAW,0052e000000VJDAAA4,2/03/2020 4:51,StageName,Identifying,Developing
0172e00000jVPxGAAW,0062e000002NDerAAG,0052e000000VJDAAA4,2/03/2020 5:07,StageName,Identifying,Developing
0172e00000jVRKAAA4,0062e000002I8IWAA0,0052e000000VJDAAA4,2/03/2020 5:10,StageName,Identifying,Developing
0172e00000jVtWmAAK,0062e000002LGszAAG,0052e000000VJDAAA4,2/03/2020 5:44,StageName,Identifying,Developing
0172e00000jVu3PAAS,0062e000002KF8YAAW,0052e000000VJDAAA4,2/03/2020 5:45,StageName,Developing,Proposing
0172e00000jVuPOAA0,0062e000002LGszAAG,0052e000000VJDAAA4,2/03/2020 5:46,StageName,Developing,Proposing
0172e00000jVyJdAAK,0062e000002HGvUAAW,0052e000000VJBUAA4,2/03/2020 5:54,StageName,Developing,Closed Lost
0172e00000jWFRrAAO,0062e000002HGgeAAG,0052e000000VJBXAA4,2/03/2020 6:32,StageName,Closing,Closed Won
0172e00000jWG4aAAG,0062e000002Md19AAC,0052e000000VJC8AAO,2/03/2020 6:33,StageName,Identifying,Closed Lost
